1.119174118041992188e+02,6.212052154541015625e+01
1.629957427978515625e+02,6.297482681274414062e+01
1.683546600341796875e+02,7.625988769531250000e+01
1.209993667602539062e+02,6.672924804687500000e+01
1.035923843383789062e+02,5.912403869628906250e+01
1.426836090087890625e+02,5.976683044433593750e+01
1.558754272460937500e+02,1.059297943115234375e+02
1.529960937500000000e+02,6.009408950805664062e+01
1.305202484130859375e+02,1.022180023193359375e+02
1.607642822265625000e+02,6.252890396118164062e+01
1.460556182861328125e+02,5.957558441162109375e+01
1.228960952758789062e+02,7.834443664550781250e+01
1.443306884765625000e+02,6.216097259521484375e+01
1.382353515625000000e+02,6.408300018310546875e+01
1.637095489501953125e+02,7.286867523193359375e+01
1.254381332397460938e+02,6.751567077636718750e+01
1.062083969116210938e+02,5.855094146728515625e+01
1.665341949462890625e+02,1.065680694580078125e+02
9.658045959472656250e+01,5.597672271728515625e+01
1.278950195312500000e+02,6.064802551269531250e+01
1.006735229492187500e+02,5.375366592407226562e+01
1.141277923583984375e+02,8.158330535888671875e+01
1.578389739990234375e+02,1.087338104248046875e+02
1.076575927734375000e+02,6.428418731689453125e+01
1.539367218017578125e+02,6.050825500488281250e+01
1.095774917602539062e+02,6.118900299072265625e+01
1.459114685058593750e+02,5.025895309448242188e+01
1.329309387207031250e+02,6.404759216308593750e+01
1.409526977539062500e+02,6.044198608398437500e+01
1.309875030517578125e+02,6.511800384521484375e+01
1.810087280273437500e+02,7.346190643310546875e+01
1.287267303466796875e+02,6.036514282226562500e+01
1.619570312500000000e+02,6.379875183105468750e+01
1.287719726562500000e+02,5.157563018798828125e+01
1.671560211181640625e+02,6.315680694580078125e+01
1.654004669189453125e+02,6.322784805297851562e+01
9.834612274169921875e+01,7.611977386474609375e+01
1.211728744506835938e+02,5.148894882202148438e+01
1.082929840087890625e+02,6.091057968139648438e+01
1.537316741943359375e+02,6.181695938110351562e+01
1.620074768066406250e+02,5.452022552490234375e+01
1.654790649414062500e+02,9.736952972412109375e+01
1.338540039062500000e+02,6.642143249511718750e+01
1.170135650634765625e+02,6.056120681762695312e+01
1.639363555908203125e+02,7.401639556884765625e+01
1.548273010253906250e+02,5.846557998657226562e+01
1.295912322998046875e+02,1.003324203491210938e+02
1.175089187622070312e+02,6.633633422851562500e+01
1.381132659912109375e+02,6.567910766601562500e+01
1.357860260009765625e+02,5.651052856445312500e+01
1.044145507812500000e+02,8.408029937744140625e+01
1.616315765380859375e+02,6.930310821533203125e+01
1.339497833251953125e+02,6.502735137939453125e+01
1.251977081298828125e+02,6.104195022583007812e+01
1.124442825317382812e+02,5.757203674316406250e+01
1.606596984863281250e+02,5.963185501098632812e+01
1.665814361572265625e+02,7.639103698730468750e+01
1.480451202392578125e+02,6.024548339843750000e+01
1.275854415893554688e+02,9.793135070800781250e+01
1.263572387695312500e+02,5.704867172241210938e+01
1.142816162109375000e+02,9.788851928710937500e+01
1.008871459960937500e+02,7.657104492187500000e+01
1.156783447265625000e+02,6.284107971191406250e+01
1.625901031494140625e+02,1.095846557617187500e+02
1.115155944824218750e+02,6.342531204223632812e+01
1.320658416748046875e+02,7.328861999511718750e+01
1.621104431152343750e+02,7.155351257324218750e+01
1.438523406982421875e+02,6.670411682128906250e+01
1.140884323120117188e+02,6.317793655395507812e+01
1.606419525146484375e+02,6.258887100219726562e+01
1.495561828613281250e+02,7.062548065185546875e+01
1.696707763671875000e+02,6.474402618408203125e+01
1.697918243408203125e+02,7.030373382568359375e+01
1.319521179199218750e+02,6.771866607666015625e+01
1.053464813232421875e+02,5.529242706298828125e+01
1.073049392700195312e+02,6.305039978027343750e+01
1.263853759765625000e+02,7.653964996337890625e+01
1.130980911254882812e+02,6.675485229492187500e+01
1.754752807617187500e+02,7.128725433349609375e+01
1.217442703247070312e+02,6.396660614013671875e+01
1.024841156005859375e+02,5.731221771240234375e+01
1.133246612548828125e+02,5.176183319091796875e+01
1.798173370361328125e+02,7.253056335449218750e+01
1.190485382080078125e+02,8.210904693603515625e+01
1.022992935180664062e+02,5.622734069824218750e+01
1.412716064453125000e+02,6.479705047607421875e+01
1.511299133300781250e+02,5.441559219360351562e+01
1.570964813232421875e+02,6.204046630859375000e+01
1.386871337890625000e+02,5.362555313110351562e+01
1.325615997314453125e+02,6.560889434814453125e+01
1.209221649169921875e+02,6.583525085449218750e+01
1.599836425781250000e+02,6.263399887084960938e+01
1.182237319946289062e+02,6.261256027221679688e+01
1.146466751098632812e+02,6.368493652343750000e+01
1.036822128295898438e+02,5.562049484252929688e+01
9.011052703857421875e+01,6.913906097412109375e+01
1.675504760742187500e+02,6.885218811035156250e+01
1.614478759765625000e+02,7.213745880126953125e+01
1.305211639404296875e+02,5.351706695556640625e+01
1.039825057983398438e+02,5.114931488037109375e+01
1.287210235595703125e+02,6.527604675292968750e+01
1.395964508056640625e+02,6.550251770019531250e+01
1.411709289550781250e+02,6.325093078613281250e+01
1.415581512451171875e+02,5.684450912475585938e+01
1.704712677001953125e+02,1.102438735961914062e+02
1.553989868164062500e+02,5.667049407958984375e+01
1.422705230712890625e+02,6.423843383789062500e+01
1.605802917480468750e+02,9.425983428955078125e+01
1.467193756103515625e+02,5.736098480224609375e+01
1.587402648925781250e+02,6.332146453857421875e+01
1.444297790527343750e+02,7.094981384277343750e+01
1.018727188110351562e+02,5.629017257690429688e+01
1.361564483642578125e+02,5.447823715209960938e+01
1.438898010253906250e+02,6.869470977783203125e+01
1.319878692626953125e+02,6.686397552490234375e+01
1.529789581298828125e+02,5.570363998413085938e+01
1.245394287109375000e+02,6.637272644042968750e+01
1.300825500488281250e+02,5.804897689819335938e+01
1.587503051757812500e+02,5.982191085815429688e+01
1.313166198730468750e+02,5.742108535766601562e+01
1.565702056884765625e+02,6.088331985473632812e+01
1.359964294433593750e+02,5.961237716674804688e+01
1.588924102783203125e+02,6.460897064208984375e+01
1.076651611328125000e+02,5.584096145629882812e+01
1.440762634277343750e+02,9.741992950439453125e+01
8.310006713867187500e+01,5.215949249267578125e+01
9.698515319824218750e+01,5.512673950195312500e+01
1.170917510986328125e+02,6.193672561645507812e+01
1.331140441894531250e+02,5.694773101806640625e+01
1.083008117675781250e+02,5.938745117187500000e+01
1.854741058349609375e+02,1.020098648071289062e+02
1.364573822021484375e+02,5.226022720336914062e+01
1.199437561035156250e+02,6.778680419921875000e+01
1.222147521972656250e+02,5.966990661621093750e+01
1.798416290283203125e+02,7.295376586914062500e+01
1.599045867919921875e+02,6.380344009399414062e+01
9.817796325683593750e+01,5.493848419189453125e+01
1.327452697753906250e+02,7.233654022216796875e+01
1.534073638916015625e+02,1.116553497314453125e+02
1.438434753417968750e+02,7.063729858398437500e+01
1.641098632812500000e+02,6.262554550170898438e+01
1.271960372924804688e+02,6.206069946289062500e+01
1.413465728759765625e+02,5.355253219604492188e+01
9.909824371337890625e+01,5.676720046997070312e+01
1.579469299316406250e+02,6.580142974853515625e+01
1.056144638061523438e+02,5.967535018920898438e+01
1.328771362304687500e+02,7.074946594238281250e+01
1.311398162841796875e+02,6.559290313720703125e+01
1.464892120361328125e+02,7.194173431396484375e+01
1.282304992675781250e+02,9.652690124511718750e+01
1.576396331787109375e+02,6.198759078979492188e+01
1.829629211425781250e+02,7.003495788574218750e+01
1.476667022705078125e+02,6.859220886230468750e+01
1.412968292236328125e+02,6.672657775878906250e+01
1.637038421630859375e+02,5.959139633178710938e+01
1.673077239990234375e+02,5.956221771240234375e+01
1.699426574707031250e+02,6.867944335937500000e+01
1.188197021484375000e+02,5.676506423950195312e+01
1.405499877929687500e+02,6.056348037719726562e+01
1.131005401611328125e+02,6.211050033569335938e+01
1.262332839965820312e+02,5.803203201293945312e+01
1.114423751831054688e+02,6.195378112792968750e+01
1.060935287475585938e+02,5.900234222412109375e+01
1.004083480834960938e+02,5.586323928833007812e+01
1.317297363281250000e+02,7.010234832763671875e+01
1.479008789062500000e+02,6.739641571044921875e+01
9.866415405273437500e+01,5.455465698242187500e+01
1.259467544555664062e+02,7.292096710205078125e+01
1.403993377685546875e+02,6.042642974853515625e+01
1.495938873291015625e+02,5.994519042968750000e+01
1.123349685668945312e+02,5.118091583251953125e+01
1.096769943237304688e+02,6.459404754638671875e+01
1.543534851074218750e+02,6.107466506958007812e+01
1.578195953369140625e+02,5.929233551025390625e+01
1.018104019165039062e+02,7.756771087646484375e+01
1.454819946289062500e+02,6.161017990112304688e+01
1.611838378906250000e+02,5.875317382812500000e+01
1.707017517089843750e+02,6.846590423583984375e+01
1.464137878417968750e+02,7.092440795898437500e+01
1.481901092529296875e+02,7.968634796142578125e+01
1.087776718139648438e+02,5.901901626586914062e+01
1.527700042724609375e+02,6.818269348144531250e+01
9.550651550292968750e+01,5.587263488769531250e+01
1.534587249755859375e+02,5.756057739257812500e+01
1.053281021118164062e+02,6.633064270019531250e+01
1.027509231567382812e+02,5.674847793579101562e+01
1.208242568969726562e+02,9.911706542968750000e+01
1.301186523437500000e+02,6.091515350341796875e+01
1.600808563232421875e+02,6.283286285400390625e+01
1.594933776855468750e+02,6.273668670654296875e+01
1.247847442626953125e+02,5.720483016967773438e+01
1.339280548095703125e+02,6.564572143554687500e+01
1.389351348876953125e+02,6.392304229736328125e+01
1.218392181396484375e+02,9.833460998535156250e+01
1.553628692626953125e+02,6.072238540649414062e+01
1.293561401367187500e+02,7.489680480957031250e+01
1.130516815185546875e+02,5.964110946655273438e+01
1.047228927612304688e+02,8.596709442138671875e+01
1.182232742309570312e+02,6.615867614746093750e+01
1.296757812500000000e+02,6.553171539306640625e+01
1.586433105468750000e+02,6.253504562377929688e+01
1.278284835815429688e+02,6.479064178466796875e+01
1.629465637207031250e+02,6.379813385009765625e+01
1.529982452392578125e+02,6.227346801757812500e+01
1.316020355224609375e+02,7.063582611083984375e+01
9.217498779296875000e+01,5.468514251708984375e+01
1.604325408935546875e+02,6.378770828247070312e+01
1.651122894287109375e+02,8.292327880859375000e+01
1.022035522460937500e+02,6.067453002929687500e+01
1.434317016601562500e+02,5.731922912597656250e+01
1.083922958374023438e+02,5.735496139526367188e+01
1.333211822509765625e+02,5.241991424560546875e+01
1.100636596679687500e+02,6.013620758056640625e+01
1.664656066894531250e+02,7.978128814697265625e+01
1.462695312500000000e+02,7.223001861572265625e+01
1.141905593872070312e+02,5.787292098999023438e+01
1.181055755615234375e+02,5.894609451293945312e+01
1.345290222167968750e+02,5.312064361572265625e+01
1.309439392089843750e+02,7.480044555664062500e+01
1.663404235839843750e+02,8.363000488281250000e+01
1.701380615234375000e+02,7.089060974121093750e+01
