1.166941680908203125e+02,6.845533752441406250e+01
1.287608489990234375e+02,7.428839874267578125e+01
9.970698547363281250e+01,7.780551147460937500e+01
1.167135009765625000e+02,6.485584259033203125e+01
1.371582336425781250e+02,6.020771789550781250e+01
1.096886749267578125e+02,6.335068511962890625e+01
9.472536468505859375e+01,5.679088973999023438e+01
1.037313003540039062e+02,5.789286804199218750e+01
1.254250946044921875e+02,7.103926086425781250e+01
1.271064071655273438e+02,6.692820739746093750e+01
1.541492004394531250e+02,8.238610839843750000e+01
1.254353179931640625e+02,9.296992492675781250e+01
1.251260070800781250e+02,7.299113464355468750e+01
1.052074508666992188e+02,5.551348114013671875e+01
1.261066665649414062e+02,9.267453002929687500e+01
1.356509857177734375e+02,6.467800140380859375e+01
1.356933898925781250e+02,7.048921203613281250e+01
1.197028579711914062e+02,6.926220703125000000e+01
1.658893737792968750e+02,8.733566284179687500e+01
1.592970275878906250e+02,9.158468627929687500e+01
1.085419464111328125e+02,6.184777450561523438e+01
1.563645935058593750e+02,1.012685852050781250e+02
1.065996322631835938e+02,6.238010787963867188e+01
9.081105804443359375e+01,7.050976562500000000e+01
1.159748001098632812e+02,6.199058914184570312e+01
1.119343566894531250e+02,6.493109130859375000e+01
1.139787139892578125e+02,6.064121246337890625e+01
1.432709960937500000e+02,7.461322021484375000e+01
9.408740997314453125e+01,7.098529052734375000e+01
1.412684326171875000e+02,8.004037475585937500e+01
1.178237457275390625e+02,8.869081115722656250e+01
1.306893310546875000e+02,7.587683105468750000e+01
1.187660293579101562e+02,5.665905380249023438e+01
1.705172729492187500e+02,9.268441772460937500e+01
1.162419052124023438e+02,6.479087829589843750e+01
1.307287292480468750e+02,7.218367767333984375e+01
1.266075363159179688e+02,7.562680053710937500e+01
1.280774688720703125e+02,7.576017761230468750e+01
9.366311645507812500e+01,7.348262023925781250e+01
1.012947921752929688e+02,5.626076507568359375e+01
1.497258911132812500e+02,9.207009887695312500e+01
1.601758728027343750e+02,8.813549804687500000e+01
9.913098144531250000e+01,5.668317031860351562e+01
8.959235382080078125e+01,6.934043884277343750e+01
1.287008666992187500e+02,9.674711608886718750e+01
1.551765136718750000e+02,9.288931274414062500e+01
1.262835388183593750e+02,6.644670104980468750e+01
1.603865051269531250e+02,8.747505187988281250e+01
1.008597183227539062e+02,6.068531417846679688e+01
1.056488037109375000e+02,6.004598999023437500e+01
1.070663146972656250e+02,5.992868804931640625e+01
1.286854248046875000e+02,9.680406188964843750e+01
1.568744201660156250e+02,9.170208740234375000e+01
1.080786437988281250e+02,6.244465637207031250e+01
9.516493988037109375e+01,5.633606719970703125e+01
8.963236236572265625e+01,6.980657196044921875e+01
1.315877532958984375e+02,6.535139465332031250e+01
1.136735153198242188e+02,6.492439270019531250e+01
9.378674316406250000e+01,7.411273193359375000e+01
1.019972229003906250e+02,6.108055114746093750e+01
1.217367935180664062e+02,6.212784194946289062e+01
1.531737670898437500e+02,8.178424072265625000e+01
1.457248535156250000e+02,7.316935729980468750e+01
1.184525299072265625e+02,6.887533569335937500e+01
8.689281463623046875e+01,5.440645217895507812e+01
1.319416809082031250e+02,7.046717071533203125e+01
1.137865905761718750e+02,6.724363708496093750e+01
1.279678649902343750e+02,6.915296936035156250e+01
1.771419982910156250e+02,8.894189453125000000e+01
1.237710494995117188e+02,7.207517242431640625e+01
1.010924682617187500e+02,6.933891296386718750e+01
1.278253631591796875e+02,9.320710754394531250e+01
1.165360260009765625e+02,6.473152160644531250e+01
1.181692276000976562e+02,6.496812438964843750e+01
1.384216918945312500e+02,7.089758300781250000e+01
1.349165496826171875e+02,7.227319335937500000e+01
1.112190780639648438e+02,6.718830871582031250e+01
1.439845275878906250e+02,7.722415161132812500e+01
9.410599517822265625e+01,7.117876434326171875e+01
1.273499069213867188e+02,6.929922485351562500e+01
1.068747863769531250e+02,5.982708358764648438e+01
1.307604675292968750e+02,7.240782165527343750e+01
1.276746673583984375e+02,7.236259460449218750e+01
1.161191177368164062e+02,5.996321487426757812e+01
1.416039123535156250e+02,6.362900161743164062e+01
1.043898315429687500e+02,6.153435134887695312e+01
1.071317749023437500e+02,5.771278381347656250e+01
1.391855163574218750e+02,7.959286499023437500e+01
1.080729064941406250e+02,5.737780761718750000e+01
1.255502624511718750e+02,6.857040405273437500e+01
8.962566375732421875e+01,6.916590881347656250e+01
1.108196868896484375e+02,6.561782073974609375e+01
9.335313415527343750e+01,7.173119354248046875e+01
1.131278152465820312e+02,7.178801727294921875e+01
1.572655029296875000e+02,8.597314453125000000e+01
1.771336669921875000e+02,9.820118713378906250e+01
1.468669433593750000e+02,7.721070861816406250e+01
1.087725601196289062e+02,6.128147506713867188e+01
1.174138565063476562e+02,6.376826095581054688e+01
1.307277832031250000e+02,6.953787231445312500e+01
9.837032318115234375e+01,6.674581909179687500e+01
1.143810272216796875e+02,6.018696975708007812e+01
1.166146316528320312e+02,6.851531219482421875e+01
1.515841674804687500e+02,8.002558898925781250e+01
9.417951965332031250e+01,7.438583374023437500e+01
1.530640563964843750e+02,8.343421936035156250e+01
1.166351394653320312e+02,6.453215026855468750e+01
1.010774612426757812e+02,6.185691070556640625e+01
1.293453979492187500e+02,7.312704467773437500e+01
1.110887145996093750e+02,6.362017059326171875e+01
1.298296051025390625e+02,7.564590454101562500e+01
1.008727569580078125e+02,6.093739700317382812e+01
1.163854675292968750e+02,6.481178283691406250e+01
1.268600921630859375e+02,7.596452331542968750e+01
1.015934295654296875e+02,6.097669219970703125e+01
1.302777709960937500e+02,7.100740814208984375e+01
9.430297088623046875e+01,7.489421081542968750e+01
1.125139160156250000e+02,6.456704711914062500e+01
1.162178649902343750e+02,6.807348632812500000e+01
1.112238464355468750e+02,6.653619384765625000e+01
1.011532592773437500e+02,7.863432312011718750e+01
1.163565979003906250e+02,6.461032867431640625e+01
1.218223800659179688e+02,7.204035186767578125e+01
1.426139526367187500e+02,7.322563171386718750e+01
9.991323089599609375e+01,6.119173049926757812e+01
1.097333297729492188e+02,6.908467102050781250e+01
1.410135192871093750e+02,7.105279541015625000e+01
1.317612457275390625e+02,7.277449035644531250e+01
1.255977783203125000e+02,7.266453552246093750e+01
9.283934783935546875e+01,5.635768890380859375e+01
1.472117614746093750e+02,7.591702270507812500e+01
1.015516433715820312e+02,5.591228103637695312e+01
1.249044799804687500e+02,7.566806030273437500e+01
1.330560913085937500e+02,7.712040710449218750e+01
1.280899200439453125e+02,7.440655517578125000e+01
1.283279876708984375e+02,7.559184265136718750e+01
1.072482910156250000e+02,8.428234863281250000e+01
1.244524154663085938e+02,7.544754028320312500e+01
1.142223968505859375e+02,6.658855438232421875e+01
1.139749908447265625e+02,6.751940917968750000e+01
1.374027557373046875e+02,6.977191162109375000e+01
1.004988327026367188e+02,6.160890197753906250e+01
1.044734344482421875e+02,5.633600234985351562e+01
1.043716125488281250e+02,8.335775756835937500e+01
1.131794204711914062e+02,5.946841049194335938e+01
1.162135925292968750e+02,6.518720245361328125e+01
8.374170684814453125e+01,6.132189941406250000e+01
1.000545043945312500e+02,6.111146545410156250e+01
1.079776611328125000e+02,5.782522964477539062e+01
1.200463409423828125e+02,5.718396377563476562e+01
1.733724060058593750e+02,9.429145812988281250e+01
1.352321929931640625e+02,6.920895385742187500e+01
1.037917327880859375e+02,6.131253051757812500e+01
1.568656921386718750e+02,8.248266601562500000e+01
1.471606140136718750e+02,6.666210937500000000e+01
1.154717178344726562e+02,6.484513854980468750e+01
1.287830810546875000e+02,9.956217956542968750e+01
1.238341522216796875e+02,6.653607177734375000e+01
1.103374710083007812e+02,6.871641540527343750e+01
