1.079000000000000000e+03,4.970500000000000000e+04
1.077000000000000000e+03,6.743000000000000000e+03
7.400000000000000000e+01,1.130200000000000000e+04
6.340000000000000000e+02,2.883500000000000000e+04
1.183000000000000000e+03,8.415000000000000000e+03
1.181000000000000000e+03,2.100300000000000000e+04
1.200000000000000000e+03,4.528500000000000000e+04
1.214000000000000000e+03,2.310000000000000000e+02
1.193000000000000000e+03,1.085900000000000000e+04
2.423000000000000000e+03,1.609100000000000000e+04
7.490000000000000000e+02,3.789700000000000000e+04
7.000000000000000000e+00,5.566700000000000000e+04
5.160000000000000000e+02,3.239400000000000000e+04
7.700000000000000000e+01,6.274000000000000000e+03
1.962000000000000000e+03,4.720600000000000000e+04
1.219000000000000000e+03,6.389900000000000000e+04
2.032000000000000000e+03,3.163000000000000000e+03
2.031000000000000000e+03,8.715000000000000000e+03
1.377000000000000000e+03,3.073700000000000000e+04
2.214000000000000000e+03,2.399900000000000000e+04
1.210000000000000000e+03,1.919600000000000000e+04
1.087000000000000000e+03,4.267700000000000000e+04
1.166000000000000000e+03,3.245000000000000000e+03
1.000000000000000000e+00,3.513200000000000000e+04
1.215000000000000000e+03,1.160800000000000000e+04
1.280000000000000000e+03,5.919200000000000000e+04
1.107000000000000000e+03,1.632400000000000000e+04
1.084000000000000000e+03,7.305600000000000000e+04
6.000000000000000000e+00,1.788800000000000000e+04
1.296000000000000000e+03,3.308900000000000000e+04
5.490000000000000000e+02,1.581300000000000000e+04
2.986000000000000000e+03,2.476000000000000000e+03
1.060000000000000000e+02,1.487500000000000000e+04
1.266000000000000000e+03,1.014800000000000000e+04
1.179000000000000000e+03,5.198000000000000000e+03
1.296000000000000000e+03,6.025500000000000000e+04
2.069000000000000000e+03,9.761000000000000000e+03
1.129000000000000000e+03,3.280700000000000000e+04
1.295000000000000000e+03,8.920000000000000000e+03
1.491000000000000000e+03,6.429000000000000000e+03
2.453000000000000000e+03,1.144000000000000000e+03
2.190000000000000000e+03,2.490000000000000000e+03
2.051000000000000000e+03,5.099200000000000000e+04
1.564000000000000000e+03,3.328300000000000000e+04
1.163000000000000000e+03,7.002000000000000000e+03
1.178000000000000000e+03,5.234500000000000000e+04
2.048000000000000000e+03,3.238000000000000000e+04
1.200000000000000000e+03,2.262700000000000000e+04
6.800000000000000000e+01,1.939000000000000000e+04
1.159000000000000000e+03,3.576900000000000000e+04
1.125000000000000000e+03,6.084200000000000000e+04
1.321000000000000000e+03,2.271000000000000000e+03
1.350000000000000000e+02,3.035900000000000000e+04
2.327000000000000000e+03,1.699900000000000000e+04
1.204000000000000000e+03,3.301100000000000000e+04
1.850000000000000000e+02,5.854400000000000000e+04
1.377000000000000000e+03,2.770000000000000000e+04
1.292000000000000000e+03,1.272000000000000000e+04
5.470000000000000000e+02,4.514500000000000000e+04
1.222000000000000000e+03,3.240200000000000000e+04
1.238000000000000000e+03,7.210000000000000000e+02
1.084000000000000000e+03,4.382500000000000000e+04
1.218000000000000000e+03,3.064500000000000000e+04
5.280000000000000000e+02,3.093600000000000000e+04
1.600000000000000000e+01,3.541000000000000000e+04
1.292000000000000000e+03,5.721600000000000000e+04
5.550000000000000000e+02,7.445000000000000000e+03
2.979000000000000000e+03,5.858400000000000000e+04
5.470000000000000000e+02,3.664000000000000000e+04
1.079000000000000000e+03,6.855600000000000000e+04
1.690000000000000000e+03,1.337300000000000000e+04
1.146000000000000000e+03,2.824400000000000000e+04
1.107000000000000000e+03,1.877000000000000000e+04
6.900000000000000000e+02,3.654400000000000000e+04
